Student_ID,Attendance,Study_Hours,CGPA,Internal_Marks,Assignment_Score,Communication_Skills,Project_Score,Placement_Status
STU08757,64.91,3.01,2.65,69.75,53.46,Medium,78.11,Placed
STU08758,69.09,3.48,3.08,85.56,56.38,Low,88.4,Placed
STU08759,64.03,6.28,3.17,79.16,57.43,Low,82.42,Placed
STU08760,76.15,6.94,3.55,84.88,68.51,Medium,93.79,Placed
STU08761,55.84,1.16,2.28,67.15,50.0,High,67.37,Not Placed
STU08762,83.87,3.18,2.82,77.66,73.51,Medium,84.51,Placed
STU08763,77.5,4.88,3.23,86.81,75.26,Medium,76.79,Placed
STU08764,93.64,3.99,3.15,65.48,76.69,Medium,90.19,Placed
STU08765,62.07,8.96,3.51,87.56,64.68,High,94.5,Placed
STU08766,89.58,8.09,3.85,93.97,89.66,Medium,98.91,Placed
STU08767,89.05,6.63,3.29,81.98,86.73,Low,95.45,Placed
STU08768,60.47,4.04,2.52,66.88,57.08,Low,85.7,Placed
STU08769,72.14,7.31,3.56,77.01,68.84,Medium,95.51,Placed
STU08770,62.32,8.59,3.37,92.3,69.63,Medium,92.3,Placed
STU08771,65.95,6.35,3.1,72.67,76.23,Low,86.05,Placed
STU08772,66.32,8.06,3.48,89.33,65.07,Medium,100.0,Placed
STU08773,78.92,7.74,3.54,84.4,81.19,Low,91.44,Placed
STU08774,72.69,6.15,3.32,90.13,74.59,Medium,92.18,Placed
STU08775,95.75,3.81,3.25,77.41,77.22,High,85.16,Placed
STU08776,60.43,7.71,3.34,72.08,70.15,Low,97.65,Placed
STU08777,96.87,2.86,3.03,76.33,73.04,Low,81.16,Placed
STU08778,64.92,8.02,3.46,74.03,74.79,Medium,93.41,Placed
STU08779,88.23,8.24,3.98,100.0,90.57,Medium,98.72,Placed
STU08780,69.58,8.4,3.47,84.77,67.34,Low,93.87,Placed
STU08781,61.15,5.26,3.09,81.01,63.82,Low,79.55,Placed
STU08782,91.89,2.73,3.03,80.26,71.33,High,83.3,Placed
STU08783,68.28,1.9,2.67,68.56,54.4,High,76.53,Not Placed
STU08784,83.33,7.69,3.67,83.41,88.52,High,89.78,Placed
STU08785,79.36,8.98,3.78,85.93,79.63,Medium,98.74,Placed
STU08786,75.29,6.86,3.46,91.24,72.63,High,91.94,Placed
STU08787,76.32,2.3,2.92,69.27,69.71,High,75.88,Placed
STU08788,86.49,9.41,3.99,84.29,80.01,High,100.0,Placed
STU08789,58.77,9.9,3.69,82.45,80.24,Low,100.0,Placed
STU08790,83.73,4.9,3.19,74.86,67.9,Medium,91.13,Placed
STU08791,93.52,6.35,3.84,78.8,84.68,High,96.1,Placed
STU08792,57.48,8.0,3.41,67.37,66.67,Medium,98.03,Placed
STU08793,61.05,7.63,3.32,70.72,70.34,Medium,86.52,Placed
STU08794,85.82,9.71,3.98,93.2,94.57,High,98.87,Placed
STU08795,73.8,2.03,2.81,73.66,60.43,High,70.29,Placed
STU08796,72.35,6.23,3.18,82.32,68.95,High,87.26,Placed
STU08797,60.89,7.23,2.98,72.85,74.76,High,89.53,Placed
STU08798,76.79,9.01,3.76,84.68,88.1,Medium,100.0,Placed
STU08799,60.44,8.87,3.67,92.05,77.01,High,95.24,Placed
STU08800,75.49,9.8,4.0,95.76,82.27,Medium,100.0,Placed
STU08801,87.84,5.61,3.39,85.42,68.13,Medium,85.98,Placed
STU08802,66.11,8.48,3.52,83.25,79.44,High,97.27,Placed
STU08803,75.67,4.85,3.19,80.87,72.21,High,85.83,Placed
STU08804,97.66,4.8,3.4,82.6,88.62,Medium,83.94,Placed
STU08805,84.53,3.28,3.09,76.21,69.06,High,78.21,Placed
STU08806,91.18,8.36,3.86,84.29,90.95,Medium,100.0,Placed
STU08807,72.84,9.87,3.98,93.31,79.29,Medium,100.0,Placed
STU08808,88.02,3.31,3.17,71.62,75.61,High,88.36,Placed
STU08809,56.74,1.51,2.45,76.82,50.0,Low,75.89,Not Placed
STU08810,60.29,8.34,3.37,79.12,72.82,Low,92.37,Placed
STU08811,63.73,6.58,3.48,75.22,77.95,Medium,92.97,Placed
STU08812,72.28,9.64,3.85,83.5,78.15,Medium,100.0,Placed
STU08813,91.37,3.27,3.15,73.41,68.35,Low,85.46,Placed
STU08814,69.89,1.64,2.43,66.28,55.22,Low,70.55,Not Placed
STU08815,83.15,5.43,3.3,76.6,79.71,High,81.3,Placed
STU08816,85.5,1.77,2.82,70.61,71.43,High,73.19,Placed
STU08817,80.21,3.36,2.84,72.52,78.85,Medium,85.92,Placed
STU08818,70.36,2.13,2.58,70.66,62.59,High,74.93,Placed
STU08819,79.81,3.02,2.87,78.32,57.03,Low,77.68,Placed
STU08820,69.72,1.96,2.6,69.94,50.0,High,67.51,Placed
STU08821,58.61,9.59,3.3,81.26,73.07,Medium,100.0,Placed
STU08822,97.69,3.51,3.22,78.69,80.95,High,83.19,Placed
STU08823,60.47,5.0,2.85,76.9,67.45,Medium,88.92,Placed
STU08824,58.11,9.09,3.48,82.01,63.13,Low,100.0,Placed
STU08825,92.78,7.1,3.86,83.1,96.27,High,100.0,Placed
STU08826,67.98,6.56,3.56,78.15,65.17,High,100.0,Placed
STU08827,82.96,7.35,3.7,85.44,84.99,High,97.29,Placed
STU08828,69.15,8.46,3.37,86.82,70.73,Low,94.96,Placed
STU08829,71.83,8.9,3.61,82.18,82.52,High,100.0,Placed
STU08830,66.27,6.78,3.35,76.71,74.8,Low,96.25,Placed
STU08831,69.75,9.01,3.72,83.36,79.35,High,96.7,Placed
STU08832,72.66,5.82,3.36,77.52,82.04,High,95.46,Placed
STU08833,85.98,3.5,3.05,73.26,69.95,Low,90.06,Placed
STU08834,77.0,8.92,3.69,77.04,83.95,High,88.23,Placed
STU08835,95.57,5.87,3.83,84.71,94.15,Medium,88.8,Placed
STU08836,56.8,9.16,3.48,82.99,62.21,High,94.1,Placed
STU08837,76.63,1.36,2.45,64.0,60.76,Low,75.85,Placed
STU08838,80.12,4.58,3.36,75.93,76.81,Low,91.7,Placed
STU08839,94.57,9.53,3.87,81.74,100.0,Medium,100.0,Placed
STU08840,57.11,3.25,2.07,57.9,57.28,Medium,76.57,Placed
STU08841,79.66,9.47,3.98,83.0,81.94,Medium,98.22,Placed
STU08842,91.71,9.59,4.0,87.01,98.85,High,98.14,Placed
STU08843,65.4,8.94,3.63,76.9,66.25,High,100.0,Placed
STU08844,92.68,6.07,3.36,79.58,83.02,Medium,91.22,Placed
STU08845,55.82,6.82,3.1,73.7,59.08,Medium,95.71,Placed
STU08846,86.5,8.83,3.83,81.31,97.54,Medium,97.46,Placed
STU08847,95.12,7.98,3.79,87.41,98.22,High,93.62,Placed
STU08848,83.26,6.67,3.71,81.34,81.86,Medium,89.1,Placed
STU08849,73.88,9.84,3.68,81.78,86.32,High,100.0,Placed
STU08850,56.93,7.17,3.23,85.21,65.18,Medium,97.27,Placed
STU08851,94.56,9.78,4.0,83.4,100.0,High,100.0,Placed
STU08852,75.22,1.52,2.66,79.79,56.28,Low,72.25,Placed
STU08853,56.25,2.25,2.62,69.67,50.0,Low,78.86,Placed
STU08854,84.66,5.06,3.36,74.69,76.58,Medium,91.81,Placed
STU08855,75.72,4.46,3.12,74.67,64.2,Low,75.0,Placed
STU08856,60.35,8.04,3.42,81.35,71.14,Medium,93.51,Placed
STU08857,64.21,2.45,2.67,78.34,62.88,Medium,78.01,Placed
STU08858,57.77,9.78,3.53,86.31,73.95,Medium,100.0,Placed
STU08859,79.69,3.84,2.83,74.23,59.4,Low,80.5,Placed
STU08860,81.75,4.86,3.35,86.48,71.18,High,88.95,Placed
STU08861,76.75,3.47,3.1,67.75,66.92,Medium,82.57,Placed
STU08862,90.14,6.21,3.57,84.11,77.14,High,94.47,Placed
STU08863,92.02,1.53,2.78,74.88,73.39,Low,68.98,Placed
STU08864,81.47,2.35,2.59,72.7,70.03,Low,72.57,Placed
STU08865,55.55,7.71,3.25,70.98,71.03,Medium,81.8,Placed
STU08866,84.89,2.68,2.72,67.59,81.86,High,75.38,Placed
STU08867,72.97,3.12,2.59,70.24,55.59,Medium,79.61,Placed
STU08868,79.32,8.14,3.66,89.46,82.17,High,93.89,Placed
STU08869,82.91,1.84,2.66,81.44,66.22,Low,73.97,Placed
STU08870,70.06,4.94,3.09,73.8,61.58,High,87.76,Placed
STU08871,94.44,1.21,2.82,67.34,74.76,Medium,89.27,Placed
STU08872,60.76,4.12,2.69,76.34,55.49,Low,79.72,Placed
STU08873,83.88,7.29,3.35,93.22,87.66,Medium,96.64,Placed
STU08874,55.19,1.81,2.22,72.19,52.72,Low,69.9,Not Placed
STU08875,94.76,9.0,3.9,83.04,98.59,Medium,100.0,Placed
STU08876,59.84,9.19,3.34,94.4,67.49,High,96.65,Placed
STU08877,59.08,1.94,2.38,71.98,50.0,Low,70.57,Not Placed
STU08878,69.32,9.92,3.61,79.31,92.46,Medium,99.87,Placed
STU08879,71.06,3.68,2.84,83.79,68.33,Medium,87.02,Placed
STU08880,64.21,1.76,2.51,65.8,54.04,Medium,75.09,Placed
STU08881,80.16,1.05,2.49,66.72,61.27,Low,65.96,Not Placed
STU08882,74.05,4.68,3.13,81.15,77.94,Medium,83.49,Placed
STU08883,56.47,6.67,2.89,74.59,59.22,Low,82.81,Placed
STU08884,68.75,3.99,2.71,72.74,51.69,Medium,84.74,Placed
STU08885,89.85,8.53,3.86,86.52,94.06,High,96.87,Placed
STU08886,84.66,7.45,3.74,90.46,77.71,High,100.0,Placed
STU08887,86.17,4.15,3.3,67.92,78.0,Low,91.14,Placed
STU08888,85.02,7.61,3.91,88.32,93.91,High,100.0,Placed
STU08889,68.37,9.46,3.64,82.21,68.06,Medium,100.0,Placed
STU08890,59.29,1.84,2.4,64.99,50.0,Low,70.13,Not Placed
STU08891,66.72,3.75,2.66,68.13,64.83,High,83.35,Placed
STU08892,90.77,5.17,3.2,65.2,80.13,Low,81.13,Placed
STU08893,97.16,5.48,3.56,78.78,91.66,High,89.29,Placed
STU08894,76.24,5.88,3.16,84.36,76.13,Medium,86.81,Placed
STU08895,55.42,3.71,2.82,78.02,55.79,High,85.56,Placed
STU08896,61.02,7.01,3.0,75.0,60.95,Low,97.5,Placed
STU08897,68.85,6.81,3.38,73.46,55.19,Medium,90.1,Placed
STU08898,79.88,6.2,3.23,82.84,79.89,Low,89.19,Placed
STU08899,58.23,2.02,2.3,74.2,50.0,Low,66.18,Not Placed
STU08900,95.56,5.29,3.56,87.87,92.94,High,90.75,Placed
STU08901,70.7,4.21,2.84,69.24,63.92,High,87.32,Placed
STU08902,94.24,5.42,3.4,76.47,84.87,High,80.85,Placed
STU08903,88.56,9.3,3.85,94.49,97.88,Low,100.0,Placed
STU08904,87.48,5.32,3.63,77.5,70.51,High,95.53,Placed
STU08905,81.09,1.13,2.54,72.9,62.05,High,72.96,Placed
STU08906,81.95,4.95,3.23,69.86,78.1,Medium,86.25,Placed
STU08907,82.43,8.39,3.71,83.07,87.62,Medium,100.0,Placed
STU08908,82.04,8.02,3.72,87.53,81.76,Medium,94.17,Placed
STU08909,78.81,5.62,3.18,78.05,72.04,Medium,84.17,Placed
STU08910,97.42,3.25,3.17,80.64,91.94,High,73.95,Placed
STU08911,86.49,5.19,3.38,74.48,85.22,Medium,90.84,Placed
STU08912,88.41,6.07,3.36,76.19,79.96,Medium,91.83,Placed
STU08913,92.52,10.0,4.0,90.41,100.0,Medium,100.0,Placed
STU08914,64.27,6.8,3.41,84.42,71.34,Medium,88.24,Placed
STU08915,58.6,7.25,3.31,80.79,66.56,Low,92.33,Placed
STU08916,75.76,5.42,3.21,83.26,75.04,Low,88.43,Placed
STU08917,77.11,4.19,2.59,62.75,62.38,Medium,73.26,Placed
STU08918,90.65,8.32,3.92,84.72,100.0,High,91.11,Placed
STU08919,74.08,5.45,3.12,86.56,76.34,Low,78.49,Placed
STU08920,79.55,9.95,3.9,93.21,89.96,High,96.63,Placed
STU08921,77.66,5.11,2.9,77.94,73.94,High,78.17,Placed
STU08922,56.64,1.61,2.42,68.21,50.0,Medium,71.96,Not Placed
STU08923,81.45,7.14,3.33,85.09,78.18,High,92.97,Placed
STU08924,90.61,1.42,2.84,76.22,74.95,Medium,75.4,Placed
STU08925,61.77,3.25,2.8,66.02,50.0,Medium,81.31,Placed
STU08926,80.56,4.18,3.02,81.16,72.9,High,85.53,Placed
STU08927,80.53,7.66,3.79,81.13,82.97,Low,99.85,Placed
STU08928,62.06,5.45,2.89,78.43,63.3,High,85.2,Placed
STU08929,60.31,1.26,2.43,61.12,52.67,Low,66.57,Not Placed
STU08930,97.14,6.55,3.49,89.93,94.79,Medium,86.37,Placed
STU08931,71.93,4.7,3.19,76.89,70.81,Medium,83.49,Placed
STU08932,64.78,9.3,3.75,79.42,63.07,High,100.0,Placed
STU08933,62.37,5.5,3.08,73.52,64.14,Medium,98.51,Placed
STU08934,83.71,7.38,3.55,80.96,84.56,Medium,98.08,Placed
STU08935,81.21,2.97,2.7,72.41,71.1,Medium,79.76,Placed
STU08936,82.67,7.85,3.61,89.9,81.51,Medium,100.0,Placed
STU08937,58.78,7.49,3.42,81.41,71.4,High,100.0,Placed
STU08938,93.42,9.14,4.0,77.15,98.65,High,98.66,Placed
STU08939,71.74,1.3,2.29,61.32,51.84,Low,85.01,Placed
STU08940,68.47,5.03,2.86,88.14,61.45,Medium,91.62,Placed
STU08941,74.88,7.11,3.63,84.21,81.66,Medium,88.67,Placed
STU08942,71.77,1.86,2.68,76.89,57.48,High,70.5,Placed
STU08943,92.13,4.7,3.15,76.27,82.77,Medium,99.99,Placed
STU08944,94.96,9.48,3.83,80.95,98.22,Low,100.0,Placed
STU08945,68.05,4.92,2.92,72.58,70.28,Medium,81.02,Placed
STU08946,92.15,9.87,3.83,86.66,100.0,High,100.0,Placed
STU08947,88.61,1.51,2.78,71.09,63.3,High,79.62,Placed
STU08948,95.02,7.46,4.0,97.59,87.55,Medium,100.0,Placed
STU08949,65.57,6.23,2.93,72.06,66.17,Medium,93.58,Placed
STU08950,79.81,5.5,3.24,73.67,71.5,Low,89.67,Placed
STU08951,66.81,9.74,3.91,90.96,64.69,Medium,100.0,Placed
STU08952,90.44,2.17,3.04,81.19,69.38,High,77.95,Placed
STU08953,55.23,9.06,3.42,81.14,64.7,High,92.64,Placed
STU08954,79.29,7.22,3.5,79.0,77.69,High,89.57,Placed
STU08955,69.59,3.33,2.62,61.94,64.99,Medium,77.14,Placed
STU08956,68.88,9.12,3.61,89.43,64.04,High,100.0,Placed
STU08957,82.73,4.86,3.26,83.43,71.14,Medium,80.02,Placed
STU08958,91.61,8.33,4.0,85.8,98.05,High,100.0,Placed
STU08959,81.2,4.5,3.05,76.9,69.45,High,81.02,Placed
STU08960,91.69,8.66,3.9,85.61,87.06,Medium,96.99,Placed
STU08961,66.38,6.73,3.11,85.5,64.21,Medium,89.45,Placed
STU08962,77.34,2.27,2.78,68.22,66.36,Medium,65.53,Placed
STU08963,74.37,6.85,3.51,79.02,73.52,High,95.6,Placed
STU08964,55.5,2.72,2.59,67.44,50.0,High,71.35,Placed
STU08965,78.94,4.71,2.96,77.13,75.17,Low,74.45,Placed
STU08966,83.45,2.53,2.9,75.12,71.6,Low,79.82,Placed
STU08967,80.45,1.2,2.53,71.42,55.38,High,73.46,Placed
STU08968,86.66,2.91,3.14,73.25,73.62,Medium,91.92,Placed
STU08969,79.57,5.83,3.29,86.95,68.34,Low,90.49,Placed
STU08970,57.87,5.33,2.69,70.01,64.32,Low,83.43,Placed
STU08971,60.01,5.51,2.94,81.27,66.93,High,85.68,Placed
STU08972,80.65,3.23,3.01,91.85,67.48,Medium,68.7,Placed
STU08973,66.82,7.17,3.36,76.0,76.35,Medium,93.36,Placed
STU08974,58.42,7.34,3.15,79.52,59.22,High,90.94,Placed
STU08975,73.47,4.22,2.9,74.11,65.6,Medium,81.7,Placed
STU08976,78.84,8.93,3.62,93.64,81.35,Medium,94.93,Placed
STU08977,69.14,6.8,3.25,77.56,70.55,Medium,93.89,Placed
STU08978,85.98,7.42,3.52,83.53,86.43,High,90.19,Placed
STU08979,82.68,3.5,3.16,79.06,71.62,Medium,87.12,Placed
STU08980,69.31,1.01,2.31,67.16,52.92,Low,72.01,Placed
STU08981,87.46,8.79,3.9,90.56,92.1,Medium,100.0,Placed
STU08982,82.89,8.4,3.76,85.61,94.05,Medium,97.1,Placed
STU08983,82.41,2.11,2.94,77.74,55.19,Medium,85.35,Placed
STU08984,78.8,4.37,3.25,80.07,82.66,Medium,87.3,Placed
STU08985,55.49,6.95,3.23,75.73,58.14,Medium,90.82,Placed
STU08986,84.95,6.87,3.61,81.95,83.1,High,90.55,Placed
STU08987,71.17,8.74,3.47,84.44,86.14,Medium,99.18,Placed
STU08988,95.53,2.26,2.86,77.1,81.85,Medium,75.76,Placed
STU08989,90.17,4.87,3.21,84.7,84.96,Medium,86.66,Placed
STU08990,80.27,1.88,2.85,83.47,72.32,Medium,81.12,Placed
STU08991,65.84,4.51,2.92,72.49,60.21,High,83.11,Placed
STU08992,63.76,1.14,2.51,70.76,54.93,Low,73.93,Placed
STU08993,69.64,9.08,3.81,84.72,70.4,High,100.0,Placed
STU08994,75.49,5.74,3.14,72.08,75.13,Medium,90.65,Placed
STU08995,67.73,8.65,3.57,85.64,78.5,Medium,94.58,Placed
STU08996,77.14,1.54,2.64,75.52,68.21,Low,72.41,Placed
STU08997,62.11,3.05,2.59,65.69,58.08,Low,77.69,Placed
STU08998,97.04,3.33,3.13,75.63,83.86,High,93.53,Placed
STU08999,59.64,4.48,2.99,73.57,54.25,Medium,77.23,Placed
STU09000,95.07,8.23,3.92,79.47,93.76,High,100.0,Placed
STU09001,94.28,4.48,3.34,79.88,81.94,Medium,94.16,Placed
STU09002,77.59,2.84,2.72,66.91,57.81,Low,80.95,Placed
STU09003,86.17,1.58,2.88,75.37,79.15,High,76.32,Placed
STU09004,73.75,1.72,2.46,70.9,65.14,High,64.46,Placed
STU09005,82.09,7.84,3.73,86.67,85.72,Low,100.0,Placed
STU09006,69.64,5.0,3.12,79.62,70.62,Low,83.82,Placed
STU09007,67.95,7.54,3.34,87.71,76.49,High,88.68,Placed
STU09008,79.86,7.14,3.57,78.76,74.35,High,96.2,Placed
STU09009,76.42,2.22,2.76,69.29,66.61,High,84.14,Placed
STU09010,79.92,2.29,2.79,76.71,73.41,Low,79.45,Placed
STU09011,67.33,7.8,3.43,80.52,68.19,Medium,93.09,Placed
STU09012,70.78,7.49,3.44,86.96,64.9,Medium,95.67,Placed
STU09013,58.61,4.4,2.81,76.52,50.0,Medium,82.49,Placed
STU09014,57.25,1.7,2.37,78.06,50.0,Medium,69.78,Not Placed
STU09015,65.9,1.11,2.24,66.41,50.0,Low,69.95,Not Placed
STU09016,58.19,3.59,2.64,64.26,51.3,Medium,74.46,Placed
STU09017,59.46,1.08,2.34,69.83,50.0,Medium,65.66,Placed
STU09018,89.96,3.07,3.07,76.54,76.17,Medium,84.65,Placed
STU09019,56.67,4.78,2.96,78.19,51.61,Medium,82.17,Placed
STU09020,83.33,2.09,2.91,78.2,67.73,Low,78.13,Placed
STU09021,66.72,1.94,2.41,66.26,57.81,Medium,69.13,Placed
STU09022,92.48,9.07,3.97,82.62,90.44,Medium,100.0,Placed
STU09023,75.85,6.27,3.28,78.65,76.18,Low,87.94,Placed
STU09024,68.14,9.41,3.68,72.29,72.63,High,97.71,Placed
STU09025,77.26,4.11,3.03,76.71,69.11,Medium,81.43,Placed
STU09026,71.42,7.09,3.48,79.69,72.93,Medium,94.95,Placed
STU09027,79.26,2.84,2.89,79.01,69.07,High,86.55,Placed
STU09028,59.92,6.57,3.32,69.89,63.74,Medium,95.12,Placed
STU09029,97.87,2.17,3.08,76.98,87.23,Medium,78.45,Placed
STU09030,73.3,1.02,2.38,76.41,56.54,Low,67.65,Not Placed
STU09031,69.97,9.38,3.64,87.02,75.37,Medium,91.24,Placed
STU09032,85.54,5.99,3.52,87.18,86.99,High,88.85,Placed
STU09033,70.65,9.34,3.47,83.33,81.53,High,92.88,Placed
STU09034,90.83,4.0,3.01,67.83,84.98,Low,83.39,Placed
STU09035,74.53,3.95,2.96,76.38,65.76,Medium,90.86,Placed
STU09036,85.94,4.61,3.37,82.51,69.72,Medium,85.96,Placed
STU09037,59.62,7.35,3.44,75.93,78.22,Low,86.88,Placed
STU09038,91.38,6.09,3.5,81.39,82.77,High,91.22,Placed
STU09039,86.64,9.33,4.0,73.49,85.33,Low,100.0,Placed
STU09040,64.1,1.23,2.41,67.21,54.27,Medium,77.83,Placed
STU09041,61.25,7.37,3.05,74.36,60.45,Low,80.77,Placed
STU09042,68.6,3.97,2.87,81.5,59.44,Low,76.73,Placed
STU09043,96.97,2.62,3.01,73.04,81.19,Medium,84.1,Placed
STU09044,66.04,5.59,3.22,77.28,63.76,Medium,80.51,Placed
STU09045,74.61,5.55,3.2,77.97,69.15,High,90.93,Placed
STU09046,56.29,2.23,2.24,63.9,56.27,Low,68.52,Not Placed
STU09047,72.08,2.82,2.53,73.94,60.45,High,81.05,Placed
STU09048,79.57,4.67,3.14,67.73,67.28,High,85.52,Placed
STU09049,95.98,4.68,3.03,82.03,91.69,Low,83.85,Placed
STU09050,77.22,3.86,2.91,74.85,64.01,Low,84.8,Placed
STU09051,90.22,2.34,2.99,82.37,73.53,Low,79.65,Placed
STU09052,78.53,1.04,2.43,55.37,55.51,Low,65.15,Placed
STU09053,56.75,9.73,3.71,72.34,70.87,High,98.96,Placed
STU09054,68.55,9.49,3.88,85.11,78.55,Medium,94.65,Placed
STU09055,79.75,5.35,3.1,79.69,74.68,Medium,82.35,Placed
STU09056,95.88,9.96,4.0,85.23,100.0,High,94.22,Placed
STU09057,91.94,7.06,3.84,88.97,94.65,High,100.0,Placed
STU09058,64.82,1.62,2.47,74.49,55.93,Medium,72.76,Placed
STU09059,64.46,2.06,2.32,71.13,50.0,Medium,74.95,Placed
STU09060,63.65,9.24,3.57,83.36,69.61,High,95.01,Placed
STU09061,94.67,6.67,3.54,82.99,96.29,High,96.4,Placed
STU09062,91.66,8.59,4.0,84.93,89.4,High,100.0,Placed
STU09063,88.32,9.08,4.0,87.72,95.86,Medium,100.0,Placed
STU09064,71.89,5.03,3.04,71.31,72.64,Low,85.01,Placed
STU09065,76.69,1.44,2.64,67.72,50.81,Low,79.32,Placed
STU09066,74.97,2.69,2.58,73.56,60.62,Low,73.18,Placed
STU09067,65.9,1.6,2.37,66.07,57.4,Low,73.72,Placed
STU09068,76.72,2.7,3.04,72.77,63.59,Low,81.02,Placed
STU09069,56.31,4.69,2.81,75.93,51.71,High,76.58,Placed
STU09070,60.67,2.06,2.61,73.21,54.71,Medium,66.07,Placed
STU09071,93.12,2.5,3.06,75.6,83.62,Medium,79.07,Placed
STU09072,87.32,5.01,3.51,81.36,75.82,Low,88.64,Placed
STU09073,73.18,4.06,2.66,73.97,76.33,Medium,78.35,Placed
STU09074,77.24,5.21,3.16,82.78,61.71,Medium,92.28,Placed
STU09075,70.91,4.86,3.29,80.48,57.27,High,94.5,Placed
STU09076,86.85,6.8,3.72,78.64,82.16,High,99.05,Placed
STU09077,88.72,9.43,4.0,86.89,92.27,Low,100.0,Placed
STU09078,87.82,1.97,2.86,72.31,69.44,Low,77.16,Placed
STU09079,86.07,1.89,2.74,67.67,66.33,Low,77.11,Placed
STU09080,63.79,8.68,3.35,82.74,67.71,Low,98.04,Placed
STU09081,69.53,5.56,2.96,78.42,65.98,High,86.44,Placed
STU09082,75.2,7.9,3.68,87.84,75.32,Medium,100.0,Placed
STU09083,69.22,2.94,2.81,68.72,63.29,Low,79.17,Placed
STU09084,87.46,8.46,3.82,86.64,90.53,High,97.65,Placed
STU09085,69.16,9.31,3.76,85.1,76.95,Medium,100.0,Placed
STU09086,60.94,6.72,3.19,79.86,63.48,High,89.19,Placed
STU09087,72.16,1.95,2.77,73.88,65.27,High,83.86,Placed
STU09088,97.14,9.06,4.0,87.94,96.98,High,100.0,Placed
STU09089,64.71,8.13,3.28,78.7,63.53,Medium,100.0,Placed
STU09090,81.32,7.76,3.67,89.63,77.47,Low,100.0,Placed
STU09091,73.62,1.33,2.3,63.33,56.49,Low,65.03,Not Placed
STU09092,58.05,8.19,3.37,79.57,68.9,Medium,100.0,Placed
STU09093,75.98,2.24,2.82,79.21,67.79,Low,77.02,Placed
STU09094,85.19,3.0,2.78,69.32,82.05,Low,81.64,Placed
STU09095,77.07,6.19,3.27,75.47,79.67,Medium,98.0,Placed
STU09096,92.5,3.38,3.15,81.43,73.86,Low,79.36,Placed
STU09097,67.42,6.95,3.34,72.95,68.58,Medium,89.98,Placed
STU09098,58.71,6.47,3.06,80.02,50.0,Medium,92.31,Placed
STU09099,95.27,1.97,2.8,71.14,75.27,High,75.11,Placed
STU09100,71.26,6.9,3.35,82.21,69.09,High,81.15,Placed
STU09101,79.79,9.32,3.6,77.05,72.9,Medium,100.0,Placed
STU09102,89.06,2.45,2.92,80.95,86.24,Medium,80.93,Placed
STU09103,68.95,6.37,3.17,72.0,67.01,Medium,89.37,Placed
STU09104,85.8,4.08,3.13,81.16,63.22,High,85.06,Placed
STU09105,60.82,5.14,2.85,68.31,57.42,Medium,94.95,Placed
STU09106,67.53,3.58,2.57,79.93,69.67,Low,82.97,Placed
STU09107,61.22,4.19,2.74,72.54,67.98,Low,76.48,Placed
STU09108,89.88,1.26,2.93,84.88,71.04,Medium,77.4,Placed
STU09109,64.57,9.83,3.88,82.5,76.74,High,100.0,Placed
STU09110,85.85,6.62,3.9,84.55,90.9,High,100.0,Placed
STU09111,95.56,5.51,3.76,91.21,87.07,Medium,86.13,Placed
STU09112,77.69,4.45,2.9,67.72,73.28,High,80.44,Placed
STU09113,78.22,5.85,3.24,75.39,80.18,Medium,83.44,Placed
STU09114,74.82,4.42,3.03,78.86,61.67,Medium,87.36,Placed
STU09115,69.01,4.24,2.91,69.8,72.15,Medium,78.03,Placed
STU09116,75.45,5.18,3.17,80.63,65.61,Medium,94.81,Placed
STU09117,80.92,3.48,3.35,81.02,66.39,Medium,91.92,Placed
STU09118,97.4,2.62,2.94,67.73,81.38,Medium,78.42,Placed
STU09119,95.32,6.01,3.47,86.53,94.93,High,85.44,Placed
STU09120,92.07,8.58,4.0,81.69,98.48,Medium,98.22,Placed
STU09121,93.23,2.38,2.91,78.81,76.42,Medium,81.13,Placed
STU09122,75.12,1.29,2.63,72.2,60.68,Medium,78.15,Placed
STU09123,83.27,3.22,3.14,75.37,77.72,Low,82.62,Placed
STU09124,93.49,9.82,4.0,82.47,99.29,Medium,91.79,Placed
STU09125,71.9,8.46,3.63,85.16,73.02,High,100.0,Placed
STU09126,96.36,6.36,3.79,81.12,87.56,High,85.53,Placed
STU09127,72.88,9.36,3.61,89.4,86.85,Medium,89.27,Placed
STU09128,80.85,5.01,3.14,83.89,69.83,Medium,91.4,Placed
STU09129,85.52,9.85,4.0,96.21,83.56,Medium,98.77,Placed
STU09130,95.88,3.67,2.93,76.54,80.88,Medium,82.86,Placed
STU09131,65.52,3.16,2.92,73.01,56.45,Medium,80.98,Placed
STU09132,87.08,6.74,3.61,81.87,90.06,Low,90.59,Placed
STU09133,77.4,4.4,3.09,75.28,61.38,High,85.78,Placed
STU09134,66.55,6.64,3.0,77.23,70.23,Low,85.52,Placed
STU09135,88.39,3.74,2.94,77.52,83.86,Medium,82.17,Placed
STU09136,78.75,6.56,3.36,86.42,72.78,Medium,89.75,Placed
STU09137,83.42,3.48,3.14,77.84,72.67,Medium,80.9,Placed
STU09138,68.88,1.46,2.19,59.27,50.0,Medium,66.53,Not Placed
STU09139,75.69,9.21,3.89,84.58,88.42,Medium,97.78,Placed
STU09140,81.55,8.95,3.76,92.92,91.86,High,100.0,Placed
STU09141,72.41,9.74,3.76,77.38,82.02,Low,99.84,Placed
